gene_id	TCGA-BH-A0H7-01A-13R-A056-07	gene_id	TCGA-BH-A0H7-11A-13R-A089-07
PAMR1|25891	39.7242	PAMR1|25891	1487.239
PAM|5066	4035.7846	PAM|5066	2798.5305
PAN2|9924	527.9054	PAN2|9924	583.5267
PAN3|255967	883.1254	PAN3|255967	970.6110000000001
PANK1|53354	25.6074	PANK1|53354	97.8345
PANK2|80025	1088.9691	PANK2|80025	718.0974
PANK3|79646	770.5187	PANK3|79646	333.3333
PANK4|55229	202.2324	PANK4|55229	350.348
PANX1|24145	533.4865	PANX1|24145	279.1957
PANX2|56666	225.2134	PANX2|56666	101.7015
PAOX|196743	108.3388	PAOX|196743	141.5313
PAPD4|167153	990.1510000000001	PAPD4|167153	882.4439
PAPD5|64282	492.4491	PAPD5|64282	441.222
PAPD7|11044	479.3171	PAPD7|11044	555.6845
PAPLN|89932	207.1569	PAPLN|89932	373.5499
PAPOLA|10914	3678.5949	PAPOLA|10914	3069.9923
PAPOLG|64895	313.5259	PAPOLG|64895	309.3581
PAPPA|5069	269.8621	PAPPA|5069	56.0712
PAPSS1|9061	1706.5003	PAPSS1|9061	2685.6148
PAPSS2|9060	933.6835	PAPSS2|9060	596.2877
PAQR3|152559	355.8897	PAQR3|152559	234.3735
PAQR4|124222	716.1687	PAQR4|124222	556.2104
PAQR5|54852	260.998	PAQR5|54852	264.1145
PAQR6|79957	50.2298	PAQR6|79957	49.88399999999999
PAQR7|164091	355.22	PAQR7|164091	361.949
PAQR8|85315	110.3086	PAQR8|85315	140.7579
PAR-SN|347746	54.8129	PAR-SN|347746	145.3132
PAR5|8123	9.5207	PAR5|8123	13.5344
PARD3B|117583	93.23700000000001	PARD3B|117583	66.1253
PARD3|56288	846.0276	PARD3|56288	1454.7564
PARD6A|50855	123.4406	PARD6A|50855	81.9799
PARD6B|84612	276.7564	PARD6B|84612	165.5066
PARD6G|84552	240.6435	PARD6G|84552	355.7618
PARG|8505	441.5627	PARG|8505	457.85
PARK2|5071	29.8752	PARK2|5071	126.4501
PARK7|11315	3727.8398	PARK7|11315	3981.0518
PARL|55486	1140.1838	PARL|55486	1182.5213
PARM1|25849	445.5023	PARM1|25849	1534.8028
PARN|5073	1269.5338	PARN|5073	1211.1369
PARP10|84875	2773.1451	PARP10|84875	1300.464
PARP11|57097	214.0512	PARP11|57097	245.9397
PARP12|64761	827.3145	PARP12|64761	556.0712
PARP14|54625	1767.2357	PARP14|54625	971.3844
PARP16|54956	191.7269	PARP16|54956	355.3751
PARP1|142	5698.2928	PARP1|142	3776.1021
PARP2|10038	370.9783	PARP2|10038	509.2807
PARP3|10039	165.1346	PARP3|10039	615.2359
PARP4|143	1370.3217	PARP4|143	1395.9783
PARP6|56965	524.2942	PARP6|56965	753.6736
PARP8|79668	434.0118	PARP8|79668	308.5847
PARP9|83666	3585.2068	PARP9|83666	1330.4872
PARS2|25973	169.0742	PARS2|25973	142.6914
PART1|25859	23.3093	PART1|25859	234.7254
PARVA|55742	2479.6454	PARVA|55742	2244.0062
PARVB|29780	249.1793	PARVB|29780	304.7177
PARVG|64098	81.7466	PARVG|64098	69.9923
PASK|23178	290.2167	PASK|23178	196.4424
PATL1|219988	984.2416	PATL1|219988	1010.8275
PATL2|197135	8.5358	lowly_expressed	lowly_expressed
PATZ1|23598	2981.6152	PATZ1|23598	2305.8778
PAWR|5074	240.3152	PAWR|5074	168.2135
PAX1|5075	40.0525	PAX1|5075	5.8005
PAX2|5076	69.5995	PAX2|5076	56.4578
PAX5|5079	5.9094	lowly_expressed	lowly_expressed
PAX6|5080	31.1884	PAX6|5080	42.5367
PAX8|7849	60.0788	PAX8|7849	88.1671
PAX9|5083	74.1957	PAX9|5083	75.406
PAXIP1|22976	481.0637	PAXIP1|22976	407.4517
PBK|55872	271.1753	PBK|55872	74.6326
PBLD|64081	263.2961	PBLD|64081	200.3094
PBRM1|55193	963.5588	lowly_expressed	lowly_expressed
PBX1|5087	8572.2259	PBX1|5087	6785.3828
PBX2|5089	901.5102	PBX2|5089	1394.0449
PBX3|5090	1094.5502	PBX3|5090	535.5762
lowly_expressed	lowly_expressed	PBX4|80714	14.6945
PBXIP1|57326	4269.8621	PBXIP1|57326	4081.9799
PCBD1|5092	1274.4583	PCBD1|5092	1529.0023
PCBD2|84105	425.476	PCBD2|84105	319.7989
PCBP1|5093	7701.9041	PCBP1|5093	6677.1075
PCBP2|5094	9024.3894	PCBP2|5094	13051.5081
PCBP3|54039	47.9317	PCBP3|54039	34.8028
PCBP4|57060	260.6697	PCBP4|57060	589.3271
PCCA|5095	343.155	PCCA|5095	592.1346
PCCB|5096	1572.2226	PCCB|5096	1347.0186
PCDH10|57575	918.2534	PCDH10|57575	35.1895
lowly_expressed	lowly_expressed	PCDH11X|27328	27.4555
PCDH12|51294	317.7938	PCDH12|51294	255.9938
PCDH17|27253	152.3309	PCDH17|27253	35.1895
PCDH18|54510	420.8798	PCDH18|54510	900.6187
PCDH19|57526	120.4859	PCDH19|57526	121.0363
PCDH1|5097	2905.4498	PCDH1|5097	2026.2954
lowly_expressed	lowly_expressed	PCDH20|64881	49.1106
PCDH7|5099	1346.6842	PCDH7|5099	369.2962
PCDH9|5101	15.7584	PCDH9|5101	42.9234
PCDHA10|56139	39.501	PCDHA10|56139	105.5375
PCDHA11|56138	6.3986	PCDHA11|56138	30.9513
PCDHA12|56137	14.4944	PCDHA12|56137	42.7378
lowly_expressed	lowly_expressed	PCDHA13|56136	7.0456
PCDHA1|56147	5.2922	PCDHA1|56147	16.7827
lowly_expressed	lowly_expressed	PCDHA2|56146	6.7981
PCDHA3|56145	11.7728	PCDHA3|56145	30.2049
PCDHA4|56144	27.2817	PCDHA4|56144	78.0317
lowly_expressed	lowly_expressed	PCDHA5|56143	6.5545
PCDHA6|56142	24.1694	PCDHA6|56142	61.0944
PCDHA7|56141	13.6638	PCDHA7|56141	27.5599
lowly_expressed	lowly_expressed	PCDHA8|56140	12.0804
lowly_expressed	lowly_expressed	PCDHAC1|56135	15.0155
PCDHAC2|56134	46.1458	PCDHAC2|56134	20.3442
PCDHB10|56126	55.4826	PCDHB10|56126	70.37899999999999
PCDHB11|56125	25.2791	PCDHB11|56125	23.5886
PCDHB12|56124	25.2791	PCDHB12|56124	42.5367
PCDHB13|56123	44.977	PCDHB13|56123	35.1895
PCDHB14|56122	117.8595	PCDHB14|56122	151.5855
PCDHB15|56121	16.0867	PCDHB15|56121	37.8964
PCDHB16|57717	106.0407	PCDHB16|57717	200.6961
lowly_expressed	lowly_expressed	PCDHB17|54661	6.5739
PCDHB18|54660	6.2377	PCDHB18|54660	7.3473
PCDHB2|56133	51.2147	PCDHB2|56133	132.6373
PCDHB3|56132	27.2489	PCDHB3|56132	82.3666
PCDHB4|56131	94.5502	PCDHB4|56131	162.7997
PCDHB5|26167	23.6376	PCDHB5|26167	45.2436
PCDHB6|56130	27.5772	PCDHB6|56130	85.8469
PCDHB7|56129	69.5995	PCDHB7|56129	126.0634
PCDHB8|56128	34.7997	PCDHB8|56128	45.2436
PCDHB9|56127	21.9961	PCDHB9|56127	52.2042
PCDHGA10|56106	100.0197	PCDHGA10|56106	100.8817
PCDHGA11|56105	11.4905	PCDHGA11|56105	21.4695
PCDHGA12|26025	119.7341	PCDHGA12|26025	41.6976
lowly_expressed	lowly_expressed	PCDHGA1|56114	7.734
PCDHGA2|56113	28.4668	PCDHGA2|56113	57.1152
PCDHGA3|56112	11.8188	PCDHGA3|56112	36.0634
PCDHGA4|56111	48.9921	PCDHGA4|56111	95.2166
PCDHGA5|56110	26.264	PCDHGA5|56110	71.9103
PCDHGA6|56109	20.0263	PCDHGA6|56109	119.7564
PCDHGA7|56108	13.132	PCDHGA7|56108	80.6767
PCDHGA8|9708	7.2226	lowly_expressed	lowly_expressed
PCDHGA9|56107	103.5095	PCDHGA9|56107	96.5352
PCDHGB1|56104	13.132	PCDHGB1|56104	74.0526
PCDHGB2|56103	30.8601	PCDHGB2|56103	121.4578
lowly_expressed	lowly_expressed	PCDHGB3|56102	9.6674
PCDHGB4|8641	26.9206	PCDHGB4|8641	35.5762
PCDHGB5|56101	156.2574	PCDHGB5|56101	240.2784
PCDHGB6|56100	61.543	PCDHGB6|56100	103.5731
PCDHGB7|56099	130.3152	PCDHGB7|56099	379.7564
PCDHGC3|5098	2070.7715	PCDHGC3|5098	2595.7038
PCDHGC5|56097	17.761	lowly_expressed	lowly_expressed
PCF11|51585	918.5817	PCF11|51585	1393.2715
PCGF1|84759	210.4399	PCGF1|84759	238.9791
PCGF2|7703	1534.3565	PCGF2|7703	914.3233
PCGF3|10336	1153.6441	PCGF3|10336	1237.819
PCGF5|84333	1010.5056	PCGF5|84333	1122.1964
PCGF6|84108	169.0742	PCGF6|84108	136.891
PCID2|55795	633.9462	PCID2|55795	756.3805
PCIF1|63935	1451.0834	PCIF1|63935	1377.0302
lowly_expressed	lowly_expressed	PCK1|5105	162.7997
PCK2|5106	1335.8503	PCK2|5106	876.2568
PCLO|27445	478.9888	PCLO|27445	309.3581
PCM1|5108	1303.677	PCM1|5108	2817.4787
PCMT1|5110	1303.677	PCMT1|5110	1336.4269
PCMTD1|115294	3576.1655	PCMTD1|115294	1954.7564
PCMTD2|55251	2838.4767	PCMTD2|55251	2124.9033
PCNA|5111	3177.2817	PCNA|5111	1982.5986
PCNP|57092	1900.1970000000001	PCNP|57092	2269.1415
PCNT|5116	358.50300000000004	PCNT|5116	633.7974
PCNXL2|80003	218.9757	PCNXL2|80003	289.2498
PCNXL3|399909	1220.9455	PCNXL3|399909	964.4238
PCNX|22990	924.1628	PCNX|22990	1121.423
PCOLCE2|26577	10.8339	PCOLCE2|26577	259.8608
PCOLCE|5118	7492.065	PCOLCE|5118	1790.6613
PCOTH|542767	24.1924	PCOTH|542767	47.5986
PCP2|126006	35.128	PCP2|126006	30.5491
PCP4L1|654790	6.2377	PCP4L1|654790	43.6968
PCP4|5121	8.5358	lowly_expressed	lowly_expressed
PCSK1N|27344	302.0355	PCSK1N|27344	230.8585
PCSK1|5122	8.8641	lowly_expressed	lowly_expressed
PCSK4|54760	39.0676	PCSK4|54760	39.4432
PCSK5|5125	158.2403	PCSK5|5125	61.4849
PCSK6|5046	283.97900000000004	PCSK6|5046	362.3357
PCSK7|9159	525.3447	PCSK7|9159	439.7834
PCSK9|255738	51.543	PCSK9|255738	7.734
PCTP|58488	455.023	PCTP|58488	531.7092
PCYOX1L|78991	263.9527	PCYOX1L|78991	255.6071
PCYOX1|51449	4388.0499	PCYOX1|51449	4227.3782
PCYT1A|5130	1071.241	PCYT1A|5130	512.761
PCYT1B|9468	19.698	PCYT1B|9468	30.9358
PCYT2|5833	462.2456	PCYT2|5833	568.8322
PC|5091	412.3441	PC|5091	1052.5909
PDAP1|11333	1538.0827	PDAP1|11333	2106.3418
PDCD10|11235	847.6691	PDCD10|11235	722.7378
PDCD11|22984	899.8687	PDCD11|22984	1124.5166
PDCD1LG2|80380	58.7656	PDCD1LG2|80380	126.4501
PDCD1|5133	7.2226	PDCD1|5133	9.6674
PDCD2L|84306	157.5837	PDCD2L|84306	132.6373
PDCD2|5134	507.8792	PDCD2|5134	864.2691
PDCD4|27250	7911.543000000001	PDCD4|27250	13790.958999999999
PDCD5|9141	538.411	PDCD5|9141	556.8445
PDCD6IP|10015	2548.9166	PDCD6IP|10015	3162.413
PDCD6|10016	1988.5095	PDCD6|10016	2148.8786
PDCD7|10081	275.7715	PDCD7|10081	542.5367
PDCL3|79031	1191.7269	PDCL3|79031	774.5553
PDCL|5082	502.2981	PDCL|5082	425.3674
PDDC1|347862	997.0453	PDDC1|347862	1131.0905
PDE10A|10846	103.7426	PDE10A|10846	44.0835
PDE11A|50940	5.9094	PDE11A|50940	57.2312
PDE12|201626	895.2725	PDE12|201626	432.7146
PDE1A|5136	101.4445	PDE1A|5136	122.5831
PDE1B|5153	127.7085	PDE1B|5153	175.174
PDE1C|5137	5.5811	PDE1C|5137	114.8492
PDE2A|5138	94.2219	PDE2A|5138	667.8268
PDE3A|5139	105.0558	PDE3A|5139	58.3913
PDE3B|5140	32.8299	PDE3B|5140	209.5901
PDE4A|5141	243.9265	PDE4A|5141	290.7966
PDE4B|5142	321.7334	PDE4B|5142	1306.6512
lowly_expressed	lowly_expressed	PDE4C|5143	7.3473
PDE4DIP|9659	1071.8976	PDE4DIP|9659	856.9219
PDE4D|5144	112.2259	PDE4D|5144	150.7115
PDE5A|8654	265.4465	PDE5A|8654	759.1918
PDE6B|5158	136.2443	PDE6B|5158	131.8639
PDE6D|5147	303.677	PDE6D|5147	320.959
PDE6G|5148	5.9094	PDE6G|5148	5.0271
PDE7A|5150	1165.1346	PDE7A|5150	888.6311
PDE7B|27115	48.5883	PDE7B|27115	117.1694
PDE8A|5151	287.262	PDE8A|5151	442.3821
PDE8B|8622	471.43800000000005	PDE8B|8622	206.4965
PDE9A|5152	85.6861	PDE9A|5152	531.3225
PDF|64146	409.5076	PDF|64146	216.5584
PDGFA|5154	258.6999	PDGFA|5154	651.1988
PDGFB|5155	1481.6152	PDGFB|5155	983.7587
PDGFC|56034	599.4747	PDGFC|56034	870.4563
PDGFD|80310	312.8693	PDGFD|80310	1475.2514
PDGFRA|5156	1135.4695	PDGFRA|5156	2622.3395
PDGFRB|5159	7852.5936	PDGFRB|5159	3489.1725
PDGFRL|5157	1255.0886	PDGFRL|5157	752.1268
PDHA1|5160	1426.0965	PDHA1|5160	1609.1222
PDHB|5162	2247.5378	PDHB|5162	1425.7541
PDHX|8050	772.9810000000001	PDHX|8050	675.3828
PDIA3P|171423	2521.0112	PDIA3P|171423	2260.2475
PDIA3|2923	10256.9698	PDIA3|2923	10156.4927
PDIA4|9601	4175.6402	PDIA4|9601	3245.553
PDIA5|10954	658.5686	PDIA5|10954	418.0201
PDIA6|10130	7849.4025	PDIA6|10130	5250.8855
PDIK1L|149420	663.1648	PDIK1L|149420	374.3233
PDK1|5163	453.7098	PDK1|5163	381.6705
PDK2|5164	896.5857	PDK2|5164	1372.3898
PDK3|5165	324.6881	PDK3|5165	334.1067
PDK4|5166	96.1917	PDK4|5166	4996.5197
PDLIM1|9124	1262.3112	PDLIM1|9124	4335.2668
PDLIM2|64236	694.3533	PDLIM2|64236	365.0425
PDLIM3|27295	512.4754	PDLIM3|27295	1686.0015
PDLIM4|8572	277.7413	PDLIM4|8572	1021.2684
PDLIM5|10611	2998.3585	PDLIM5|10611	3508.5073
PDLIM7|9260	1424.8194	PDLIM7|9260	1104.4084
PDP1|54704	1692.0552	PDP1|54704	987.6257
PDP2|57546	203.5456	PDP2|57546	151.1988
PDPK1|5170	1398.8838	PDPK1|5170	1514.1029
PDPN|10630	837.8201	PDPN|10630	803.5576
PDPR|55066	1377.1766	PDPR|55066	1121.8445
PDRG1|81572	785.6205	PDRG1|81572	545.6303
PDS5A|23244	2535.1279999999997	PDS5A|23244	2332.9466
PDS5B|23047	922.5213	PDS5B|23047	1028.6156
PDSS1|23590	100.9291	PDSS1|23590	67.7842
PDSS2|57107	338.805	PDSS2|57107	353.0549
PDXDC1|23042	3522.9809999999998	PDXDC1|23042	3655.0657
PDXDC2|283970	67.3014	PDXDC2|283970	121.42299999999999
PDXK|8566	2587.6559	PDXK|8566	2573.0858
PDXP|57026	404.4517	PDXP|57026	263.7278
PDZD11|51248	1152.3309	PDZD11|51248	805.8778
PDZD2|23037	274.13	PDZD2|23037	715.7773
PDZD4|57595	30.2035	PDZD4|57595	172.4671
PDZD7|79955	8.2075	PDZD7|79955	9.6674
PDZD8|118987	380.1707	PDZD8|118987	392.1114
PDZK1IP1|10158	21.9961	PDZK1IP1|10158	760.6342
lowly_expressed	lowly_expressed	PDZK1P1|728939	34.0294
PDZK1|5174	8.5358	PDZK1|5174	465.9706
PDZRN3|23024	780.0394	PDZRN3|23024	1146.5584
PDZRN4|29951	8.5358	PDZRN4|29951	40.6032
PEA15|8682	5080.1051	PEA15|8682	5148.1052
PEAR1|375033	61.7203	PEAR1|375033	372.0031
PEBP1|5037	13567.3014	PEBP1|5037	13157.7726
lowly_expressed	lowly_expressed	PEBP4|157310	23.5886
PECAM1|5175	630.3349	PECAM1|5175	1957.85
PECI|10455	564.675	PECI|10455	1066.5043
PECR|55825	417.9251	PECR|55825	324.0526
PEF1|553115	1978.0039	PEF1|553115	1589.7138
PEG10|23089	3367.6953	PEG10|23089	1953.983
PEG3|5178	271.8877	PEG3|5178	455.348
PELI1|57162	299.4091	PELI1|57162	771.4617
PELI2|57161	167.1044	PELI2|57161	369.2962
PELI3|246330	241.6284	PELI3|246330	382.4439
PELO|53918	846.3559	PELO|53918	569.2189
PELP1|27043	1482.6001	PELP1|27043	1337.2003
PEMT|10400	380.8273	PEMT|10400	406.0325
lowly_expressed	lowly_expressed	PENK|5179	31.3225
PEPD|5184	1803.6770000000001	PEPD|5184	1259.4741
PER1|5187	420.2232	PER1|5187	2171.3070000000002
PER2|8864	439.2646	PER2|8864	1054.1377
PER3|8863	568.6146	PER3|8863	1065.3287
PERP|64065	5106.369000000001	PERP|64065	8022.0418
PES1|23481	2040.3808	PES1|23481	1781.1292
PET112L|5188	393.3027	PET112L|5188	471.7711
PEX10|5192	379.1366	PEX10|5192	539.0874
PEX11A|8800	353.9068	PEX11A|8800	428.0742
PEX11B|8799	1055.1543	PEX11B|8799	839.9072
PEX11G|92960	66.6448	PEX11G|92960	112.9157
PEX12|5193	295.4695	PEX12|5193	312.4517
PEX13|5194	731.4511	PEX13|5194	611.3689
PEX14|5195	322.0617	PEX14|5195	541.3766
PEX16|9409	711.0965	PEX16|9409	562.2583
PEX19|5824	3450.0985	PEX19|5824	3191.3302
PEX1|5189	548.26	PEX1|5189	529.0023
PEX26|55670	375.6763	PEX26|55670	389.389
PEX2|5828	4052.8562	PEX2|5828	2233.1787
PEX3|8504	318.4504	PEX3|8504	393.2715
PEX5|5830	987.5246	PEX5|5830	1214.2305
PEX6|5190	202.2324	PEX6|5190	446.6357
PEX7|5191	241.6284	PEX7|5191	254.0603
PFAS|5198	438.2797	PFAS|5198	390.5646
PFDN1|5201	1592.2521	PFDN1|5201	1362.7224
PFDN2|5202	766.5791	PFDN2|5202	601.3148
PFDN4|5203	767.2357	PFDN4|5203	535.5762
PFDN5|5204	5918.91	PFDN5|5204	9442.3821
PFDN6|10471	557.7807	PFDN6|10471	474.0913
PFKFB1|5207	16.7433	PFKFB1|5207	44.4702
PFKFB2|5208	1021.6678	PFKFB2|5208	552.2042
PFKFB3|5209	6758.6999	PFKFB3|5209	3998.0665
PFKFB4|5210	626.3953	PFKFB4|5210	335.6535
PFKL|5211	2979.9737	PFKL|5211	2867.7494
PFKM|5213	433.0269	PFKM|5213	989.5592
PFKP|5214	1382.1405	PFKP|5214	1081.2065
PFN1|5216	9255.7452	PFN1|5216	6558.3913
PFN2|5217	3123.1123	PFN2|5217	1950.8894
PFN4|375189	15.7584	PFN4|375189	7.734
PGAM1|5223	3656.5988	PGAM1|5223	2114.0758
PGAM2|5224	17.3999	PGAM2|5224	25.9087
PGAM4|441531	82.4032	PGAM4|441531	54.1377
PGAM5|192111	686.1489999999999	PGAM5|192111	496.9799
PGAP1|80055	297.7676	PGAP1|80055	226.9915
PGAP2|27315	1214.0512	PGAP2|27315	1102.4749
PGAP3|93210	2098.1615	PGAP3|93210	1241.2993
PGBD1|84547	85.0295	PGBD1|84547	125.29
PGBD2|267002	242.285	PGBD2|267002	190.2552
PGBD3|267004	116.9993	PGBD3|267004	145.8198
PGBD4|161779	32.5016	PGBD4|161779	30.1624
PGBD5|79605	67.958	PGBD5|79605	90.4872
PGCP|10404	1086.0144	PGCP|10404	1002.7069
PGD|5226	3149.0479	PGD|5226	2798.5305
PGF|5228	187.1307	PGF|5228	173.6272
PGGT1B|5229	640.8404	PGGT1B|5229	449.3426
PGK1|5230	10952.0683	PGK1|5230	6470.611
PGLS|25796	747.2095	PGLS|25796	764.8879
PGLYRP2|114770	13.7886	PGLYRP2|114770	65.7386
PGM1|5236	1129.35	PGM1|5236	1733.9520000000002
PGM2L1|283209	370.9783	PGM2L1|283209	146.5584
PGM2|55276	726.1983	PGM2|55276	621.423
PGM3|5238	370.2462	PGM3|5238	246.0093
lowly_expressed	lowly_expressed	PGM5P2|595135	7.3473
PGM5|5239	86.671	PGM5|5239	584.3001
PGPEP1|54858	283.3224	PGPEP1|54858	576.1794
PGP|283871	380.8273	PGP|283871	258.7007
PGRMC1|10857	3481.2869	PGRMC1|10857	3593.1941
PGRMC2|10424	3167.4327	PGRMC2|10424	2347.2544
PGR|5241	3910.9094	PGR|5241	979.4896
PGS1|9489	323.0466	PGS1|9489	417.2467
PHACTR1|221692	23.3093	PHACTR1|221692	14.6945
PHACTR2|9749	337.8201	PHACTR2|9749	520.8817
PHACTR3|116154	57.7807	PHACTR3|116154	107.5019
PHACTR4|65979	596.8483	PHACTR4|65979	715.3906
PHAX|51808	575.1806	PHAX|51808	519.7216
PHB2|11331	2544.9770000000003	PHB2|11331	4522.0418
PHB|5245	2888.0499	PHB|5245	3471.7711
PHC1|1911	363.8739	PHC1|1911	506.2104
PHC2|1912	2751.8056	PHC2|1912	2745.1663
PHC3|80012	1024.2942	PHC3|80012	872.3898
PHEX|5251	60.7354	PHEX|5251	10.0541
PHF10|55274	538.4176	PHF10|55274	1282.6025
PHF11|51131	372.6198	PHF11|51131	489.9459
PHF12|57649	1076.4938	PHF12|57649	1183.8283
PHF13|148479	1260.998	PHF13|148479	862.3357
PHF14|9678	863.0991	PHF14|9678	1156.9992
PHF15|23338	1721.6021	PHF15|23338	1408.3527
PHF16|9767	1067.958	PHF16|9767	449.3426
PHF17|79960	766.2508	PHF17|79960	1445.4756
PHF19|26147	463.5588	PHF19|26147	376.6435
PHF1|5252	919.5666	PHF1|5252	1137.2776
PHF20L1|51105	1959.9475	PHF20L1|51105	1233.5654
PHF20|51230	1879.8424	PHF20|51230	1340.2939
PHF21A|51317	612.6067	PHF21A|51317	805.4911
PHF21B|112885	11.8188	PHF21B|112885	16.628
PHF23|79142	952.0683	PHF23|79142	926.1408
PHF2|5253	974.7209	PHF2|5253	1500.0
PHF3|23469	1039.7242	PHF3|23469	2252.5135
PHF5A|84844	384.4386	PHF5A|84844	574.6326
PHF6|84295	726.1983	PHF6|84295	472.5445
PHF7|51533	98.4898	PHF7|51533	106.3418
PHF8|23133	1389.3631	PHF8|23133	1065.3519
PHGDH|26227	364.084	PHGDH|26227	3114.0758
lowly_expressed	lowly_expressed	PHGR1|644844	8.5073
PHIP|55023	897.7971	PHIP|55023	1161.7285
PHKA1|5255	334.5371	PHKA1|5255	343.0008
PHKA2|5256	547.2751	PHKA2|5256	762.4826
PHKB|5257	1735.719	PHKB|5257	2453.2096
lowly_expressed	lowly_expressed	PHKG1|5260	25.1353
PHKG2|5261	456.0079	PHKG2|5261	414.5398
PHLDA1|22822	1046.9468	PHLDA1|22822	2746.7131
PHLDA2|7262	225.2134	PHLDA2|7262	107.5019
PHLDA3|23612	1413.9856	PHLDA3|23612	1008.5073
PHLDB1|23187	2057.1241	PHLDB1|23187	1962.8770000000002
PHLDB2|90102	384.1103	PHLDB2|90102	498.8399
PHLDB3|653583	185.8175	PHLDB3|653583	261.0209
PHLPP1|23239	261.9829	PHLPP1|23239	825.5994
PHLPP2|23035	404.3368	PHLPP2|23035	295.6613
lowly_expressed	lowly_expressed	PHOSPHO1|162466	5.0271
PHOSPHO2|493911	91.1589	PHOSPHO2|493911	86.2336
PHPT1|29085	1313.5259	PHPT1|29085	767.5947
PHRF1|57661	1276.7564	PHRF1|57661	1474.0913
PHTF1|10745	195.3381	PHTF1|10745	124.5166
PHTF2|57157	803.3487	PHTF2|57157	290.7966
PHYHD1|254295	68.2863	PHYHD1|254295	615.2359
lowly_expressed	lowly_expressed	PHYHIPL|84457	38.9559
PHYHIP|9796	21.6678	PHYHIP|9796	121.42299999999999
PHYH|5264	1015.4301	PHYH|5264	819.7989
PI15|51050	144.78	PI15|51050	1242.0727
PI16|221476	62.0486	PI16|221476	723.5112
PI4K2A|55361	1080.4334	PI4K2A|55361	921.5004
PI4K2B|55300	423.1779	PI4K2B|55300	357.6953
PI4KAP1|728233	113.5916	PI4KAP1|728233	269.9149
PI4KAP2|375133	31.1884	PI4KAP2|375133	85.0735
PI4KA|5297	1453.3815	PI4KA|5297	1821.7324
PI4KB|5298	2062.0486	PI4KB|5298	1897.9118
PIAS1|8554	350.9521	PIAS1|8554	388.2444
PIAS2|9063	228.4964	PIAS2|9063	228.5383
PIAS3|10401	1815.8239999999998	PIAS3|10401	1201.4695
PIAS4|51588	248.1944	PIAS4|51588	261.0209
PIBF1|10464	210.1116	PIBF1|10464	379.73699999999997
PICALM|8301	2750.1641	PICALM|8301	3420.7270000000003
PICK1|9463	249.1793	PICK1|9463	407.966
PID1|55022	126.3953	PID1|55022	518.1748
PIF1|80119	15.1018	PIF1|80119	8.5073
PIGA|5277	166.7761	PIGA|5277	196.0557
PIGB|9488	166.4905	PIGB|9488	243.1284
PIGC|5279	956.9928	PIGC|5279	845.7077
PIGF|5281	396.0768	PIGF|5281	241.4965
PIGG|54872	495.6205	PIGG|54872	564.6945
PIGH|5283	312.4425	PIGH|5283	356.3148
PIGK|10026	1292.5148	PIGK|10026	851.5081
PIGL|9487	128.0368	PIGL|9487	83.9134
PIGM|93183	697.6362	PIGM|93183	478.7316
PIGN|23556	718.6474	PIGN|23556	505.8005
PIGO|84720	1132.3047	PIGO|84720	865.8159
PIGP|51227	720.2889	PIGP|51227	508.5073
PIGQ|9091	1321.7597	PIGQ|9091	827.7494
PIGR|5284	194.3533	PIGR|5284	7562.2583
PIGS|94005	2743.5982	PIGS|94005	1914.5398
PIGT|51604	6125.7387	PIGT|51604	3667.8268
PIGU|128869	1461.9173	PIGU|128869	660.0928
PIGV|55650	476.6907	PIGV|55650	515.4679
PIGW|284098	354.8917	PIGW|284098	235.8855
PIGX|54965	1990.8076	PIGX|54965	1040.6032
PIGY|84992	1654.9573	PIGY|84992	1864.6558
PIGZ|80235	159.8818	PIGZ|80235	216.9374
PIH1D1|55011	801.7072	PIH1D1|55011	793.1168
PIH1D2|120379	15.1018	PIH1D2|120379	18.5615
PIK3AP1|118788	249.8359	PIK3AP1|118788	315.9319
PIK3C2A|5286	1141.1687	PIK3C2A|5286	982.5986
PIK3C2B|5287	629.35	PIK3C2B|5287	850.3480000000001
PIK3C2G|5288	15.4301	PIK3C2G|5288	520.8817
PIK3C3|5289	364.7406	PIK3C3|5289	505.0271
PIK3CA|5290	486.2114	PIK3CA|5290	427.3009
PIK3CB|5291	914.3139	PIK3CB|5291	876.2568
PIK3CD|5293	236.0473	PIK3CD|5293	270.3016
PIK3CG|5294	58.7656	PIK3CG|5294	25.522
PIK3IP1|113791	940.9061	PIK3IP1|113791	1532.0959
PIK3R1|5295	3268.8772	PIK3R1|5295	7815.1585
PIK3R2|5296	1910.6533	PIK3R2|5296	1583.5267
PIK3R3|8503	5132.9613	PIK3R3|8503	2638.051
PIK3R4|30849	937.9514	PIK3R4|30849	958.6234
PIK3R5|23533	87.3276	PIK3R5|23533	52.2042
PIK3R6|146850	22.6527	PIK3R6|146850	6.1872
PIKFYVE|200576	738.6737	PIKFYVE|200576	616.0093
PILRA|29992	88.9691	PILRA|29992	32.0959
PILRB|29990	164.9212	PILRB|29990	519.1995
PIM1|5292	420.5515	PIM1|5292	373.9366
PIM2|11040	284.6356	PIM2|11040	317.092
PIM3|415116	1732.4360000000001	PIM3|415116	1942.7688
PIN1|5300	653.3158	PIN1|5300	596.6744
PIN4|5303	376.8877	PIN4|5303	402.5522
PINK1|65018	1888.7065	PINK1|65018	2091.6473
PINX1|54984	21.0112	PINX1|54984	123.3565
PION|54103	250.8207	PION|54103	308.198
